Project Name,Latitude,Longitude,Google Maps URL,Micromarket Name
Sobha City Athena,13.0772483,77.6315886,"https://www.google.com/maps/place/SOBHA+Athena/@13.0772483,77.6315886,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1917c6133fa9:0x56b11a0a00514cfc!8m2!3d13.0772431!4d77.6341635!16s%2Fg%2F11n68jg_cx?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Thanisandra
Shriram Pristine Estates,13.2921959,77.5501014,"https://www.google.com/maps/place/Shriram+Pristine+Estates/@13.2921959,77.5501014,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1dfef8a69a419:0xa26ea9d6e9cecdc1!8m2!3d13.2921907!4d77.5526763!16s%2Fg%2F11tp8bq6r2?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Doddaballapura
Purva Park Hill,12.8540595,77.5425574,"https://www.google.com/maps/place/Purva+Park+Hill/@12.8540595,77.5425574,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15a8390e91d3:0xa37d9ed80a8035bc!8m2!3d12.8540543!4d77.5451323!16s%2Fg%2F11swl27r80?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Banashankari 6th Stage
Prestige Somerville,12.9546264,77.7400794,"https://www.google.com/maps/place/Prestige+Somerville/@12.9546264,77.7400794,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1349c05ecccd:0x54e2e646817eddcd!8m2!3d12.9546212!4d77.7426543!16s%2Fg%2F11sv_y9w2v?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",White Field
Adarsh Crest,13.0498669,77.5963045,"https://www.google.com/maps/place/Adarsh+Crest/@13.0498669,77.5963045,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae17daf609636b:0xc11c8597da446d67!8m2!3d13.0498617!4d77.5988794!16s%2Fg%2F11pq9g_lts?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Hebbal
Assetz 22 & crest,12.8875832,77.7029731,"https://www.google.com/maps/place/Assetz+leaves+and+lives,+RH+22/@12.8875832,77.7029731,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae135d131107d5:0xeb015aae44c7c6e4!8m2!3d12.887578!4d77.705548!16s%2Fg%2F11vh_480_8?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Chikkakannalli
JRC Sanzio,12.8276941,77.7722229,"https://www.google.com/maps/place/JRC+SANZIO/@12.8276941,77.7722229,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73514049cb81:0x13103112517ee4d3!8m2!3d12.8276889!4d77.7747978!16s%2Fg%2F11vljhbs3h?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sarjapura
Sobha Sentosa,12.9354677,77.721847,"https://www.google.com/maps/place/SOBHA+Sentosa/@12.9354677,77.721847,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae134b2eeea091:0xac98aee832727ceb!8m2!3d12.9354625!4d77.7244219!16s%2Fg%2F11spwtvr7v?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Balagere
SKR Gardens,12.9089952,77.6491764,"https://www.google.com/maps/place/SKR+Gardens/@12.9089952,77.6491764,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae149dc13227fb:0x5a70bece028b1944!8m2!3d12.90899!4d77.6517513!16s%2Fg%2F11hz_zy_pz?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",HSR Layout
Concorder Hill Crest,13.5228329,77.7620687,"https://www.google.com/maps/place/Concorde+Hillcrest+-+villa+plots+in+Devanahalli/@13.5228329,77.7620687,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1f39b12332a79:0x51ffde830a4d4f25!8m2!3d13.5228277!4d77.7646436!16s%2Fg%2F11f636kzvf?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",No matching micromarket
Adarsh Wisteria,13.0818246,77.6533239,"https://www.google.com/maps/place/Adarsh+Wisteria/@13.0818246,77.6533239,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1a1f40000001:0x9ed4620ad605f55f!8m2!3d13.0818194!4d77.6558988!16s%2Fg%2F11gfccp2h_?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Kannuru
MVN Aeroone,13.1902335,77.6425104,"https://www.google.com/maps/place/MVN+Aero+One+(Office)/@13.1902335,77.6425104,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1f9d50e0fb5f:0x71a8281fe6dbf3a3!8m2!3d13.1902283!4d77.6450853!16s%2Fg%2F11r2qx2wd_?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Devanahalli
Shriram Chirping Grove,12.8530734,77.8008066,"https://www.google.com/maps/place/Shriram+Chirping+Grove/@12.8530734,77.8008066,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae73fae0643f33:0x95a5f964f5e93359!8m2!3d12.8530682!4d77.8033815!16s%2Fg%2F11ng6y3nrx?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sarjapura
Century Ethos,13.0625802,77.5923674,"https://www.google.com/maps/place/Century+Ethos/@13.0625802,77.5923674,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1825d5f884e9:0x1a1fb315c18338c2!8m2!3d13.062575!4d77.5949423!16s%2Fg%2F11c7509z5s?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sahakara Nagar
Salarpuria Sattva Serene Life,13.1902922,77.6565896,"https://www.google.com/maps/place/Sattva+Serene+Life/@13.1902922,77.6565896,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1d3f18ab08d3:0x4d7cec18b1ef9c26!8m2!3d13.190287!4d77.6591645!16s%2Fg%2F11gxnvwg99?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Airport City
Gina Artize,12.8073566,77.6683543,"https://www.google.com/maps/place/Gina+Artize/@12.8073566,77.6683543,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6d0023906d37:0x460c5c2b3b54ca64!8m2!3d12.8073514!4d77.6709292!16s%2Fg%2F11vjztgdkc?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bommasandra
Novo Gardenia,12.9276366,77.737106,"https://www.google.com/maps/place/Candeur+Novo+Gardenia/@12.9276366,77.737106,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae130005bb6793:0x5011ee580621b7b0!8m2!3d12.9276314!4d77.7396809!16s%2Fg%2F11vynllt7c?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Gunjur
Nambiar Bellezea,12.8424216,77.7244105,"https://www.google.com/maps/place/Nambiar+Bellezea/@12.8424216,77.7244105,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6d737e9953b9:0x2fa0ddae31e24055!8m2!3d12.8424164!4d77.7269854!16s%2Fg%2F12hqghtbj?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bommasandra
Piccassso,12.933904,77.5922781,"https://www.google.com/maps/place/Piccassso/@12.933904,77.5922781,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae150a3f2df97f:0x5cc103b3afe8fb0e!8m2!3d12.9338988!4d77.594853!16s%2Fg%2F11q2ykcvq3?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Jayanagar 
Sobha Royal Pavilion,12.8993599,77.7022464,"https://www.google.com/maps/search/Sobha+Royal+Pavilion,+Bengaluru,+Karnataka,+India/@12.8993599,77.7022464,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Chikkakannalli
Renaissance Reserva,13.041452,77.5453407,"https://www.google.com/maps/place/Renaissance+Reserva/@13.041452,77.5453407,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d4503644559:0x10e1bded75ee2cdb!8m2!3d13.0414468!4d77.5479156!16s%2Fg%2F11g8nj3zhz?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Jalahalli
Navami Landmaark,12.9344273,77.5103857,"https://www.google.com/maps/place/Navami+Landmaark/@12.9344273,77.5103857,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3ef429fbc3b1:0xe1ae135f2d5bf0ac!8m2!3d12.9344221!4d77.5129606!16s%2Fg%2F11c5rvp6pb?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Rajarajeshwari Nagar
Sowparnika Euphoria in the east,13.0250812,77.7832407,"https://www.google.com/maps/place/Sowparnika+Euphoria+In+The+East/@13.0250812,77.7832407,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f5a72c7fccb:0x503a4ddfc047b2be!8m2!3d13.025076!4d77.7858156!16s%2Fg%2F11v0ddtdg5?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Hoskote
Orchid Nirvana 2.0,13.2366393,77.6951261,"https://www.google.com/maps/place/Orchid+Nirvana+2.0%2F3.0/@13.2366393,77.6951261,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159f1abdc123:0x1a2b69e2d55f9eaf!8m2!3d13.2366341!4d77.697701!16s%2Fg%2F11mwppv0tk?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Devanahalli
DS Max SkyShubham,13.0380033,77.699719,"https://www.google.com/maps/place/DS-MAX+SKYSHUBHAM/@13.0380033,77.699719,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11cc88e603a5:0xdf7db18f662aa4a3!8m2!3d13.0379981!4d77.7022939!16s%2Fg%2F11pbdnkyhw?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Margondanahalli
NVT Stopping by the Woods,13.0621819,77.7489524,"https://www.google.com/maps/place/NVT+Stopping+by+the+Woods/@13.0621819,77.7489524,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0fd4a1b2abdd:0x53dbd437d8b344a1!8m2!3d13.0621767!4d77.7515273!16s%2Fg%2F11qsntx3h_?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Budigere Cross
Provident Sunworth City,12.8870922,77.4661185,"https://www.google.com/maps/place/Provident+Sunworth+City/@12.8870922,77.4661185,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae398a15854881:0xd22d0d3f18b5ebb4!8m2!3d12.887087!4d77.4686934!16s%2Fg%2F11nx17n9y2?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Challaghatta
Svamitva Sylvia City ,13.3074574,77.8520559,"https://www.google.com/maps/place/Svamitva+Sylvia+City/@13.3074574,77.8520559,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb1fe8dfbef3397:0xe84b857355f40e40!8m2!3d13.3074522!4d77.8546308!16s%2Fg%2F11cn0zch4q?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",No matching micromarket
Canvas and Cove,12.8695428,77.6317522,"https://www.google.com/maps/place/Assetz+Canvas+%26+Cove/@12.8695428,77.6317522,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6bb8264da219:0xc374a118767c8412!8m2!3d12.8695376!4d77.6343271!16s%2Fg%2F11fr740_9t?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Begur
Folium By Sumadhura,12.9658765,77.7405323,"https://www.google.com/maps/place/Folium+by+Sumadhura/@12.9658765,77.7405323,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1200d13bc5b7:0x84c71e19f65e9ba2!8m2!3d12.9658713!4d77.7431072!16s%2Fg%2F11kc8p1pyh?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",White Field
Orchid Platinum,12.9683656,77.7472758,"https://www.google.com/maps/place/Orchid+Platinum+-+Goyal+%26+Co+Hariyana+Group/@12.9683656,77.7472758,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0df94c261a4f:0x80704c33ec5dbf25!8m2!3d12.9683604!4d77.7498507!16s%2Fg%2F11v9vnv94q?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",White Field
Aurum At Brigade El Dorado,13.1445999,77.676247,"https://www.google.com/maps/search/Aurum+At+Brigade+El+Dorado,+Bengaluru,+Karnataka,+India/@13.1445999,77.676247,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",KIADB Park
Rain Forest,11.7477881,75.4067133,"https://www.google.com/maps/search/Rain+Forest,+Bengaluru,+Karnataka,+India/@11.7477881,75.4067133,8z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",No matching micromarket
Godrej Aqua,13.1466843,77.6354367,"https://www.google.com/maps/place/Godrej+Aqua,+Bangalore/@13.1466843,77.6354367,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f5b30848063:0x93b6a8bb473a03e2!8m2!3d13.1466791!4d77.6380116!16s%2Fg%2F11fj6syybp?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bagaluru
DSR Parkway,12.9150678,77.707659,"https://www.google.com/maps/place/DSR+PARKWAY/@12.9150678,77.707659,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae134dbfa2d549:0x29fffcbe1bf66434!8m2!3d12.9150626!4d77.7102339!16s%2Fg%2F11fnqszkz7?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Carmelaram
Grand La Vasa,12.7587585,77.6972834,"https://www.google.com/maps/place/GRAND+LAVASA/@12.7587585,77.6972834,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6fd4050d5b43:0x104fc74eebd11ab1!8m2!3d12.7587533!4d77.6998583!16s%2Fg%2F11hkbtpvkn?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Anekal
The Akshara Valley Address,12.8893604,77.4761425,"https://www.google.com/maps/place/The+Akshara+valley+address/@12.8893604,77.4761425,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3f4fa61914bf:0xb0aec982a44add8f!8m2!3d12.8893552!4d77.4787174!16s%2Fg%2F11k3_kh5sh?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Challaghatta
East Park Residency,12.9630361,77.6469954,"https://www.google.com/maps/place/Park+Residency,+37,+Govindappa+Ln,+HAL+2nd+Stage,+Kodihalli,+Bengaluru,+Karnataka+560038/@12.9630361,77.6469954,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1406c16bb319:0xa1046e4aa6b6f9d2!8m2!3d12.9630309!4d77.6495703!16s%2Fg%2F11fyshhkgb?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",HAL Airport
Pride Crosswinds,12.7801379,77.6007013,"https://www.google.com/maps/place/Pride+Crosswinds/@12.7801379,77.6007013,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6983ea2ad54f:0xe4c5f99cf630a243!8m2!3d12.7801327!4d77.6032762!16s%2Fg%2F11g6qgw76h?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Ragihalli
Assetz Sun and Sanctum,13.021543,77.7031491,"https://www.google.com/maps/place/Assetz+Sun+%26+Sanctum/@13.021543,77.7031491,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11497ecf6bf9:0x8e1344a990a20e4e!8m2!3d13.0215378!4d77.705724!16s%2Fg%2F11fhr026qb?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",K R Puram
Sobha Galera,13.0538147,77.7659244,"https://www.google.com/maps/place/SOBHA+Galera/@13.0538147,77.7659244,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0fc94c25b93b:0x4ff77e8beba892fa!8m2!3d13.0538095!4d77.7684993!16s%2Fg%2F11j_2vtjsq?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Hoskote
Subha Ecostone,12.7891122,77.6928093,"https://www.google.com/maps/place/Subha+Ecostone/@12.7891122,77.6928093,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6f4477ba2753:0xc7f174547f2e5e2d!8m2!3d12.789107!4d77.6953842!16s%2Fg%2F11sqkcnbmy?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bommasandra
Brigade Nanda Heights,12.9123349,77.5495419,"https://www.google.com/maps/place/Brigade+Nanda+Heights/@12.9123349,77.5495419,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3fb5524bd211:0x7d2403fdb15b2c17!8m2!3d12.9123297!4d77.5521168!16s%2Fg%2F11q99j0pt0?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Uttarahalli
Sarang by Sumadhura,13.0295812,77.7496052,"https://www.google.com/maps/place/Sarang+by+Sumadhura+Phase+-+1/@13.0295812,77.7496052,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f7eb0b054af:0xa1f290c625ed5f6d!8m2!3d13.029576!4d77.7521801!16s%2Fg%2F11v01y3s2s?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Kannamangala
Signature Splendor,12.7792953,77.7267329,"https://www.google.com/maps/place/Signature+Splendor/@12.7792953,77.7267329,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6f75fe5003b5:0x7e9107158093c359!8m2!3d12.7792901!4d77.7293078!16s%2Fg%2F11s3g_9qhl?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bommasandra
Sizzle Sidvin Horizon,13.054546,77.7514221,"https://www.google.com/maps/place/Sizzle+Sidvin+Horizon/@13.054546,77.7514221,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f00318f9717:0x4e3b6cf55ba78c6d!8m2!3d13.0545408!4d77.753997!16s%2Fg%2F11vst357pj?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Nimbekaipura
Vajram Newtown,13.0784619,77.632997,"https://www.google.com/maps/place/Vajram+Newtown/@13.0784619,77.632997,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1538b1ec5f85:0x3a0249f588e7d381!8m2!3d13.0784567!4d77.6355719!16s%2Fg%2F12hslbtsh?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Yelahanka
Assetz Sora and Saki,13.0673899,77.5489611,"https://www.google.com/maps/search/Assetz+Sora+and+Saki,+Bengaluru,+Karnataka,+India/@13.0673899,77.5489611,12z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Vidyaranyapura
Falcon,12.9363932,77.4080604,"https://www.google.com/maps/search/Falcon,+Bengaluru,+Karnataka,+India/@12.9363932,77.4080604,11z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Gongadipura
Adarsh Park Heights,12.9289486,77.7284636,"https://www.google.com/maps/place/Adarsh+Park+Heights/@12.9289486,77.7284636,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae12ed6a55fe95:0x9eb9ad1bcf6066b1!8m2!3d12.9289434!4d77.7310385!16s%2Fg%2F11s65gzxtj?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Gunjur
Modern Spaces Serene Heights,12.8611944,77.7659058,"https://www.google.com/maps/place/Serene+Heights+by+Modern+Spaaces/@12.8611944,77.7659058,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae738ca95571d9:0xd2bb5bb4755c9b32!8m2!3d12.8611892!4d77.7684807!16s%2Fg%2F11w2fly92m?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sarjapura
Sekhar Alturas,13.0088136,77.737816,"https://www.google.com/maps/place/Sekhar+Alturas/@13.0088136,77.737816,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11d75c644fad:0x3e5bca139b23be47!8m2!3d13.0088084!4d77.7403909!16s%2Fg%2F11fx8ygrgp?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sadaramangala
DSR Highland Greenz,12.8958915,77.6918676,"https://www.google.com/maps/place/DSR+Highland+Greenz/@12.8958915,77.6918676,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae133e1dbc274f:0x4c526235f3f5dfbb!8m2!3d12.8958863!4d77.6944425!16s%2Fg%2F11qbs4dhcd?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Doddakannelli
Inspira Tropical Garden,12.8443785,77.6851437,"https://www.google.com/maps/place/Inspira+Tropical+Garden/@12.8443785,77.6851437,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6d45e03ab0dd:0xadff2d04d9ed8165!8m2!3d12.8443733!4d77.6877186!16s%2Fg%2F11t3hr_pj0?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Electronic City
Embassy Boulvard,13.1483911,77.6360446,"https://www.google.com/maps/place/Embassy+Boulevard/@13.1483911,77.6360446,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1f509634361f:0x24b08d673b7b7717!8m2!3d13.1483859!4d77.6386195!16s%2Fg%2F11f6pvm68t?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bagaluru
Pioneer KRS Park Royal,12.9296859,77.4965316,"https://www.google.com/maps/place/KRS+Park+Royal/@12.9296859,77.4965316,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3fccb724f06b:0xa1e7339f6d2933c7!8m2!3d12.9296807!4d77.4991065!16s%2Fg%2F11mh7kf2rz?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Nagarabhavi
Assetz 66 and Shibui,12.9738887,77.7479946,"https://www.google.com/maps/search/Assetz+66+and+Shibui,+Bengaluru,+Karnataka,+India/@12.9738887,77.7479946,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",White Field
Earth Aroma ,13.2261242,77.5950126,"https://www.google.com/maps/place/Earth+Aroma/@13.2261242,77.5950126,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1f5d41d61d4f:0xa1cd8661d5bd05e4!8m2!3d13.226119!4d77.5975875!16s%2Fg%2F11q45n04lg?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Devanahalli
Ragam Melodies,12.8657848,77.6331318,"https://www.google.com/maps/place/Ragam+Melodies/@12.8657848,77.6331318,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae6b3df0b51f83:0xd18b4cd55055bac9!8m2!3d12.8657796!4d77.6357067!16s%2Fg%2F11vbl8nf2l?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Begur
Provident Botanico,12.9927707,77.8034699,"https://www.google.com/maps/place/Provident+Botanico/@12.9927707,77.8034699,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0f6142c74137:0x8c9dfd3a59220c29!8m2!3d12.9927655!4d77.8060448!16s%2Fg%2F11vwlmjh_r?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Hoskote
SLN Vogue,12.9490472,77.7711046,"https://www.google.com/maps/place/SLN+Vogue/@12.9490472,77.7711046,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae0dd5bd369ba5:0x50ebd216879d1b5f!8m2!3d12.949042!4d77.7736795!16s%2Fg%2F11s5f0grz1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Hoskote
Avani Abode,13.054419,77.7327591,"https://www.google.com/maps/place/AVANI+ABODE+-+4BHK+Luxury+Villas+Near+Whitefield/@13.054419,77.7327591,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae11d0d2bba9cd:0x5b45d609aa8d1e59!8m2!3d13.0544138!4d77.735334!16s%2Fg%2F11k3flz732?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Cheemasandra
Casagrand Zaiden,12.8674114,77.5226197,"https://www.google.com/maps/place/Casagrand+Zaiden/@12.8674114,77.5226197,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae41c9152d16d9:0x802eb750ae4f4e60!8m2!3d12.8674062!4d77.5251946!16s%2Fg%2F11kjcv485r?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Banashankari 6th Stage
Mana Verdant,13.0871137,77.6018906,"https://www.google.com/maps/place/Mana+Verdant/@13.0871137,77.6018906,17z/data=!3m1!4b1!4m6!3m5!1s0x6bf21d5f5c3bc453:0xe139876918d405ed!8m2!3d13.0871085!4d77.6044655!16s%2Fg%2F11kprkp253?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Yelahanka
Soulspring,12.9310969,77.6026617,"https://www.google.com/maps/search/Soulspring,+Bengaluru,+Karnataka,+India/@12.9310969,77.6026617,13z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",BTM Layout
Krk Urban Ville,12.9222344,77.7275746,"https://www.google.com/maps/search/Krk+Urban+Ville,+Bengaluru,+Karnataka,+India/@12.9222344,77.7275746,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Gunjur
"Esteem King""s Court",12.9021358,77.5950758,"https://www.google.com/maps/place/Esteem+Kings+Court/@12.9021358,77.5950758,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae156d7ea6c133:0x1197003c62d1d891!8m2!3d12.9021306!4d77.5976507!16s%2Fg%2F11h4fhrj28?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Bilekhalli
Provident Equinox,12.8824971,77.4685248,"https://www.google.com/maps/search/Provident+Equinox,+Bengaluru,+Karnataka,+India/@12.8824971,77.4685248,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Challaghatta
DS Max Samyak,12.8972358,77.4344028,"https://www.google.com/maps/place/DS-MAX+SAMYAK/@12.8972358,77.4344028,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae397c4d609399:0x26d18df1ed739b5a!8m2!3d12.8972306!4d77.4369777!16s%2Fg%2F11ptvpx64w?entry=ttu&g_ep=EgoyMDI0MTEwNi4wIKXMDSoASAFQAw%3D%3D",Sulivara
